epoch;accuracy;auc;loss;val_accuracy;val_auc;val_loss
0;0.6495558023452759;0.726589560508728;0.6089495420455933;0.6055470108985901;0.6505670547485352;0.6589066982269287
1;0.6515300869941711;0.7244821190834045;0.60785973072052;0.6317411661148071;0.6833922266960144;0.6376350522041321
2;0.6688055396080017;0.7430234551429749;0.5971745252609253;0.5516178607940674;0.5797362923622131;0.7281354665756226
3;0.6801579594612122;0.7430596351623535;0.5972611308097839;0.6178736686706543;0.6660299897193909;0.6472389698028564
4;0.6683119535446167;0.7322875261306763;0.6016585826873779;0.6178736686706543;0.667732298374176;0.6520532369613647
5;0.6885488629341125;0.7540738582611084;0.5877442955970764;0.6394453048706055;0.6798060536384583;0.6439926028251648
6;0.6870681047439575;0.7535638213157654;0.5892589092254639;0.5593220591545105;0.5862581133842468;0.7245011925697327
